"Scenario_name","Drug","IndividualId","Dose_mgkg","Sparse_AUC_ug_h_mL"
"Nivolumab_Monkey_Dose0.3","Nivolumab","16",0.3,1337.61128740426
"Nivolumab_Monkey_Dose0.3","Nivolumab","17",0.3,1906.39389787967
"Nivolumab_Monkey_Dose0.3","Nivolumab","18",0.3,2744.09145669954
"Nivolumab_Monkey_Dose0.3","Nivolumab","19",0.3,1420.93969576318
"Nivolumab_Monkey_Dose0.3","Nivolumab","2",0.3,1187.38670588122
"Nivolumab_Monkey_Dose0.3","Nivolumab","20",0.3,1745.724445108
"Nivolumab_Monkey_Dose0.3","Nivolumab","21",0.3,1750.68516565779
"Nivolumab_Monkey_Dose0.3","Nivolumab","22",0.3,1424.65139936485
"Nivolumab_Monkey_Dose0.3","Nivolumab","23",0.3,1929.29113994406
"Nivolumab_Monkey_Dose0.3","Nivolumab","24",0.3,1688.9023779112
"Nivolumab_Monkey_Dose0.3","Nivolumab","25",0.3,1357.86892041796
"Nivolumab_Monkey_Dose0.3","Nivolumab","26",0.3,2188.33788282373
"Nivolumab_Monkey_Dose0.3","Nivolumab","27",0.3,1758.08912517915
"Nivolumab_Monkey_Dose0.3","Nivolumab","28",0.3,2281.91022125804
"Nivolumab_Monkey_Dose0.3","Nivolumab","29",0.3,1995.53168723748
"Nivolumab_Monkey_Dose0.3","Nivolumab","3",0.3,2078.418508323
"Nivolumab_Monkey_Dose0.3","Nivolumab","30",0.3,1441.99202992082
"Nivolumab_Monkey_Dose0.3","Nivolumab","31",0.3,1592.17787231924
"Nivolumab_Monkey_Dose0.3","Nivolumab","32",0.3,1475.36723222983
"Nivolumab_Monkey_Dose0.3","Nivolumab","33",0.3,2202.89315624012
"Nivolumab_Monkey_Dose0.3","Nivolumab","34",0.3,1505.5341779335
"Nivolumab_Monkey_Dose0.3","Nivolumab","35",0.3,1725.98804313549
"Nivolumab_Monkey_Dose0.3","Nivolumab","36",0.3,1953.50504946583
"Nivolumab_Monkey_Dose0.3","Nivolumab","37",0.3,1746.68883892088
"Nivolumab_Monkey_Dose0.3","Nivolumab","38",0.3,1680.65317505334
"Nivolumab_Monkey_Dose0.3","Nivolumab","39",0.3,1935.45037868938
"Nivolumab_Monkey_Dose0.3","Nivolumab","4",0.3,1456.63812055969
"Nivolumab_Monkey_Dose0.3","Nivolumab","40",0.3,1493.91255491259
"Nivolumab_Monkey_Dose0.3","Nivolumab","41",0.3,1400.93464002669
"Nivolumab_Monkey_Dose0.3","Nivolumab","42",0.3,2265.28322952059
"Nivolumab_Monkey_Dose0.3","Nivolumab","43",0.3,2223.72143377691
"Nivolumab_Monkey_Dose0.3","Nivolumab","44",0.3,1180.38315320392
"Nivolumab_Monkey_Dose0.3","Nivolumab","45",0.3,1444.87494915826
"Nivolumab_Monkey_Dose0.3","Nivolumab","46",0.3,1658.59316049915
"Nivolumab_Monkey_Dose0.3","Nivolumab","47",0.3,1919.51719592012
"Nivolumab_Monkey_Dose0.3","Nivolumab","48",0.3,1225.51658642341
"Nivolumab_Monkey_Dose0.3","Nivolumab","49",0.3,2298.8210580329
"Nivolumab_Monkey_Dose0.3","Nivolumab","5",0.3,1869.14039565728
"Nivolumab_Monkey_Dose0.3","Nivolumab","50",0.3,1994.15702817855
"Nivolumab_Monkey_Dose0.3","Nivolumab","51",0.3,1378.97773793046
"Nivolumab_Monkey_Dose0.3","Nivolumab","52",0.3,1387.4189336608
"Nivolumab_Monkey_Dose0.3","Nivolumab","53",0.3,1860.38823056512
"Nivolumab_Monkey_Dose0.3","Nivolumab","54",0.3,1486.77602869314
"Nivolumab_Monkey_Dose0.3","Nivolumab","55",0.3,1821.52484088166
"Nivolumab_Monkey_Dose0.3","Nivolumab","56",0.3,1925.01206366815
"Nivolumab_Monkey_Dose0.3","Nivolumab","57",0.3,1264.33367152997
"Nivolumab_Monkey_Dose0.3","Nivolumab","58",0.3,1786.47350934413
"Nivolumab_Monkey_Dose0.3","Nivolumab","59",0.3,1778.21102229317
"Nivolumab_Monkey_Dose0.3","Nivolumab","6",0.3,2227.61704041185
"Nivolumab_Monkey_Dose0.3","Nivolumab","60",0.3,1440.96100714957
"Nivolumab_Monkey_Dose0.3","Nivolumab","61",0.3,1552.93736335103
"Nivolumab_Monkey_Dose0.3","Nivolumab","62",0.3,1949.15646558575
"Nivolumab_Monkey_Dose0.3","Nivolumab","63",0.3,1998.50195256456
"Nivolumab_Monkey_Dose0.3","Nivolumab","64",0.3,1679.71927620609
"Nivolumab_Monkey_Dose0.3","Nivolumab","65",0.3,2059.57188118972
"Nivolumab_Monkey_Dose0.3","Nivolumab","66",0.3,2421.31918702269
"Nivolumab_Monkey_Dose0.3","Nivolumab","67",0.3,2005.59125994159
"Nivolumab_Monkey_Dose0.3","Nivolumab","68",0.3,1795.36825271967
"Nivolumab_Monkey_Dose0.3","Nivolumab","69",0.3,1760.98581763904
"Nivolumab_Monkey_Dose0.3","Nivolumab","7",0.3,1036.64176924514
"Nivolumab_Monkey_Dose0.3","Nivolumab","70",0.3,1415.70542707533
"Nivolumab_Monkey_Dose0.3","Nivolumab","71",0.3,1529.76363938256
"Nivolumab_Monkey_Dose0.3","Nivolumab","72",0.3,1469.33223964468
"Nivolumab_Monkey_Dose0.3","Nivolumab","73",0.3,1604.6871315945
"Nivolumab_Monkey_Dose0.3","Nivolumab","74",0.3,1933.80505274718
"Nivolumab_Monkey_Dose0.3","Nivolumab","75",0.3,1292.01578109164
"Nivolumab_Monkey_Dose0.3","Nivolumab","76",0.3,1300.91164759655
"Nivolumab_Monkey_Dose0.3","Nivolumab","77",0.3,1585.21913286611
"Nivolumab_Monkey_Dose0.3","Nivolumab","78",0.3,1651.67918872937
"Nivolumab_Monkey_Dose0.3","Nivolumab","79",0.3,1164.21712356753
"Nivolumab_Monkey_Dose0.3","Nivolumab","8",0.3,1725.75667705668
"Nivolumab_Monkey_Dose0.3","Nivolumab","80",0.3,1706.86303085902
"Nivolumab_Monkey_Dose0.3","Nivolumab","81",0.3,1833.80278117252
"Nivolumab_Monkey_Dose0.3","Nivolumab","82",0.3,1925.39595008535
"Nivolumab_Monkey_Dose0.3","Nivolumab","83",0.3,1528.18299144117
"Nivolumab_Monkey_Dose0.3","Nivolumab","84",0.3,1630.52833568072
"Nivolumab_Monkey_Dose0.3","Nivolumab","85",0.3,1796.50470841801
"Nivolumab_Monkey_Dose0.3","Nivolumab","86",0.3,1862.77844063141
"Nivolumab_Monkey_Dose0.3","Nivolumab","87",0.3,1519.79082728585
"Nivolumab_Monkey_Dose0.3","Nivolumab","88",0.3,1936.40150163617
"Nivolumab_Monkey_Dose0.3","Nivolumab","89",0.3,1827.08074401165
"Nivolumab_Monkey_Dose0.3","Nivolumab","9",0.3,1803.20655680037
"Nivolumab_Monkey_Dose0.3","Nivolumab","90",0.3,1534.30481151415
"Nivolumab_Monkey_Dose0.3","Nivolumab","91",0.3,2024.96534413918
"Nivolumab_Monkey_Dose0.3","Nivolumab","92",0.3,1506.02902808129
"Nivolumab_Monkey_Dose0.3","Nivolumab","93",0.3,886.64687854219
"Nivolumab_Monkey_Dose0.3","Nivolumab","94",0.3,2071.70492708021
"Nivolumab_Monkey_Dose0.3","Nivolumab","95",0.3,1636.94345134223
"Nivolumab_Monkey_Dose0.3","Nivolumab","96",0.3,1831.16779377929
"Nivolumab_Monkey_Dose0.3","Nivolumab","97",0.3,1768.96174371485
"Nivolumab_Monkey_Dose0.3","Nivolumab","98",0.3,1995.38213619929
"Nivolumab_Monkey_Dose0.3","Nivolumab","99",0.3,1667.29667202566
"Nivolumab_Monkey_Dose10","Nivolumab","1",10,58865.5736508922
"Nivolumab_Monkey_Dose10","Nivolumab","10",10,68248.1856364232
"Nivolumab_Monkey_Dose10","Nivolumab","100",10,44841.359403086
"Nivolumab_Monkey_Dose10","Nivolumab","11",10,54887.4541360668
"Nivolumab_Monkey_Dose10","Nivolumab","12",10,46799.9295741703
"Nivolumab_Monkey_Dose10","Nivolumab","13",10,69959.5977335188
"Nivolumab_Monkey_Dose10","Nivolumab","14",10,82101.5919514304
"Nivolumab_Monkey_Dose10","Nivolumab","15",10,60228.9562393907
"Nivolumab_Monkey_Dose10","Nivolumab","16",10,44666.3717508605
"Nivolumab_Monkey_Dose10","Nivolumab","17",10,63643.061007231
"Nivolumab_Monkey_Dose10","Nivolumab","18",10,91688.4993926249
"Nivolumab_Monkey_Dose10","Nivolumab","19",10,47436.000466239
"Nivolumab_Monkey_Dose10","Nivolumab","2",10,39656.471681204
"Nivolumab_Monkey_Dose10","Nivolumab","20",10,58316.9368801485
"Nivolumab_Monkey_Dose10","Nivolumab","21",10,58479.8858649109
"Nivolumab_Monkey_Dose10","Nivolumab","22",10,47661.1291532367
"Nivolumab_Monkey_Dose10","Nivolumab","23",10,64470.9121254882
"Nivolumab_Monkey_Dose10","Nivolumab","24",10,56394.0968679688
"Nivolumab_Monkey_Dose10","Nivolumab","25",10,45344.4866050234
"Nivolumab_Monkey_Dose10","Nivolumab","26",10,73122.9121366506
"Nivolumab_Monkey_Dose10","Nivolumab","27",10,58684.0704303789
"Nivolumab_Monkey_Dose10","Nivolumab","28",10,76160.3672107134
"Nivolumab_Monkey_Dose10","Nivolumab","29",10,66861.3148058394
"Nivolumab_Monkey_Dose10","Nivolumab","3",10,69514.832655245
"Nivolumab_Monkey_Dose10","Nivolumab","30",10,48266.351736187
"Nivolumab_Monkey_Dose10","Nivolumab","31",10,53177.7849501287
"Nivolumab_Monkey_Dose10","Nivolumab","32",10,49309.6700626836
"Nivolumab_Monkey_Dose10","Nivolumab","33",10,73531.6687584949
"Nivolumab_Monkey_Dose10","Nivolumab","34",10,50272.261138606
"Nivolumab_Monkey_Dose10","Nivolumab","35",10,57589.9777231057
"Nivolumab_Monkey_Dose10","Nivolumab","36",10,65177.0810539265
"Nivolumab_Monkey_Dose10","Nivolumab","37",10,58335.1051456611
"Nivolumab_Monkey_Dose10","Nivolumab","38",10,56159.2122806966
"Nivolumab_Monkey_Dose10","Nivolumab","39",10,64651.2695884356
"Nivolumab_Monkey_Dose10","Nivolumab","4",10,48666.0536952904
"Nivolumab_Monkey_Dose10","Nivolumab","40",10,49871.9387674481
"Nivolumab_Monkey_Dose10","Nivolumab","41",10,47048.9303989315
"Nivolumab_Monkey_Dose10","Nivolumab","42",10,75665.4109191812
"Nivolumab_Monkey_Dose10","Nivolumab","43",10,74394.7745770328
"Nivolumab_Monkey_Dose10","Nivolumab","44",10,39490.0026191784
"Nivolumab_Monkey_Dose10","Nivolumab","45",10,48210.13074648
"Nivolumab_Monkey_Dose10","Nivolumab","46",10,55443.5351507532
"Nivolumab_Monkey_Dose10","Nivolumab","47",10,64666.6029074008
"Nivolumab_Monkey_Dose10","Nivolumab","48",10,40882.488275528
"Nivolumab_Monkey_Dose10","Nivolumab","49",10,76806.8113481707
"Nivolumab_Monkey_Dose10","Nivolumab","5",10,62394.0526357864
"Nivolumab_Monkey_Dose10","Nivolumab","50",10,66704.3774839941
"Nivolumab_Monkey_Dose10","Nivolumab","51",10,46081.4230676372
"Nivolumab_Monkey_Dose10","Nivolumab","52",10,46357.6346597073
"Nivolumab_Monkey_Dose10","Nivolumab","53",10,62148.4115178669
"Nivolumab_Monkey_Dose10","Nivolumab","54",10,49726.4304823078
"Nivolumab_Monkey_Dose10","Nivolumab","55",10,60828.9216961859
"Nivolumab_Monkey_Dose10","Nivolumab","56",10,64296.4162805752
"Nivolumab_Monkey_Dose10","Nivolumab","57",10,42218.2392260031
"Nivolumab_Monkey_Dose10","Nivolumab","58",10,59790.7421710908
"Nivolumab_Monkey_Dose10","Nivolumab","59",10,59450.7099155713
"Nivolumab_Monkey_Dose10","Nivolumab","6",10,74504.7986673974
"Nivolumab_Monkey_Dose10","Nivolumab","60",10,48192.7224621484
"Nivolumab_Monkey_Dose10","Nivolumab","61",10,51882.5621107414
"Nivolumab_Monkey_Dose10","Nivolumab","62",10,65117.4992334178
"Nivolumab_Monkey_Dose10","Nivolumab","63",10,66804.0379525463
"Nivolumab_Monkey_Dose10","Nivolumab","64",10,56097.2559486427
"Nivolumab_Monkey_Dose10","Nivolumab","65",10,68912.1863752483
"Nivolumab_Monkey_Dose10","Nivolumab","66",10,80941.3083557607
"Nivolumab_Monkey_Dose10","Nivolumab","67",10,67080.183208322
"Nivolumab_Monkey_Dose10","Nivolumab","68",10,59923.8768836993
"Nivolumab_Monkey_Dose10","Nivolumab","69",10,58902.5668181322
"Nivolumab_Monkey_Dose10","Nivolumab","7",10,34599.4005912508
"Nivolumab_Monkey_Dose10","Nivolumab","70",10,47241.0457951941
"Nivolumab_Monkey_Dose10","Nivolumab","71",10,51150.4051560566
"Nivolumab_Monkey_Dose10","Nivolumab","72",10,49006.6393982599
"Nivolumab_Monkey_Dose10","Nivolumab","73",10,53543.3950328427
"Nivolumab_Monkey_Dose10","Nivolumab","74",10,64533.918363196
"Nivolumab_Monkey_Dose10","Nivolumab","75",10,43164.3824185158
"Nivolumab_Monkey_Dose10","Nivolumab","76",10,43859.1116646304
"Nivolumab_Monkey_Dose10","Nivolumab","77",10,52946.6386747544
"Nivolumab_Monkey_Dose10","Nivolumab","78",10,55230.1699444763
"Nivolumab_Monkey_Dose10","Nivolumab","79",10,38974.6992197611
"Nivolumab_Monkey_Dose10","Nivolumab","8",10,57639.7038460792
"Nivolumab_Monkey_Dose10","Nivolumab","80",10,57002.2621996667
"Nivolumab_Monkey_Dose10","Nivolumab","81",10,61249.3595600256
"Nivolumab_Monkey_Dose10","Nivolumab","82",10,64247.2208627985
"Nivolumab_Monkey_Dose10","Nivolumab","83",10,51075.5669157533
"Nivolumab_Monkey_Dose10","Nivolumab","84",10,54430.032939617
"Nivolumab_Monkey_Dose10","Nivolumab","85",10,60052.8667486158
"Nivolumab_Monkey_Dose10","Nivolumab","86",10,62290.8433939492
"Nivolumab_Monkey_Dose10","Nivolumab","87",10,50781.5285618796
"Nivolumab_Monkey_Dose10","Nivolumab","88",10,64687.9578700902
"Nivolumab_Monkey_Dose10","Nivolumab","89",10,61055.5403897628
"Nivolumab_Monkey_Dose10","Nivolumab","9",10,60267.7882390193
"Nivolumab_Monkey_Dose10","Nivolumab","90",10,51285.7469552005
"Nivolumab_Monkey_Dose10","Nivolumab","91",10,67608.0997270098
"Nivolumab_Monkey_Dose10","Nivolumab","92",10,50336.3232098609
"Nivolumab_Monkey_Dose10","Nivolumab","93",10,29631.9421909998
"Nivolumab_Monkey_Dose10","Nivolumab","94",10,69157.2014300826
"Nivolumab_Monkey_Dose10","Nivolumab","95",10,54901.1616460499
"Nivolumab_Monkey_Dose10","Nivolumab","96",10,61110.0575144456
"Nivolumab_Monkey_Dose10","Nivolumab","97",10,59176.3504723253
"Nivolumab_Monkey_Dose10","Nivolumab","98",10,66703.9647949385
"Nivolumab_Monkey_Dose10","Nivolumab","99",10,55709.1924567633
"Nivolumab_Monkey_Dose3","Nivolumab","1",3,17657.2600809805
"Nivolumab_Monkey_Dose3","Nivolumab","10",3,20472.3734992666
"Nivolumab_Monkey_Dose3","Nivolumab","100",3,13450.6160010764
"Nivolumab_Monkey_Dose3","Nivolumab","11",3,16462.7952260171
"Nivolumab_Monkey_Dose3","Nivolumab","12",3,14037.0994807049
"Nivolumab_Monkey_Dose3","Nivolumab","13",3,20984.7573812494
"Nivolumab_Monkey_Dose3","Nivolumab","14",3,24620.0516265775
"Nivolumab_Monkey_Dose3","Nivolumab","15",3,18066.958927155
"Nivolumab_Monkey_Dose3","Nivolumab","16",3,13398.013200407
"Nivolumab_Monkey_Dose3","Nivolumab","17",3,19090.7398503081
"Nivolumab_Monkey_Dose3","Nivolumab","18",3,27501.5351206977
"Nivolumab_Monkey_Dose3","Nivolumab","19",3,14229.0631994637
"Nivolumab_Monkey_Dose3","Nivolumab","2",3,11895.0829680051
"Nivolumab_Monkey_Dose3","Nivolumab","20",3,17492.1827562637
"Nivolumab_Monkey_Dose3","Nivolumab","21",3,17541.0043125248
"Nivolumab_Monkey_Dose3","Nivolumab","22",3,14294.1762976734
"Nivolumab_Monkey_Dose3","Nivolumab","23",3,19337.6571876953
"Nivolumab_Monkey_Dose3","Nivolumab","24",3,16916.0018487325
"Nivolumab_Monkey_Dose3","Nivolumab","25",3,13601.3754550606
"Nivolumab_Monkey_Dose3","Nivolumab","26",3,21932.9211207177
"Nivolumab_Monkey_Dose3","Nivolumab","27",3,17603.2966058993
"Nivolumab_Monkey_Dose3","Nivolumab","28",3,22845.9234125123
"Nivolumab_Monkey_Dose3","Nivolumab","29",3,20050.5573634335
"Nivolumab_Monkey_Dose3","Nivolumab","3",3,20849.1665832346
"Nivolumab_Monkey_Dose3","Nivolumab","30",3,14475.0912913359
"Nivolumab_Monkey_Dose3","Nivolumab","31",3,15950.9419447982
"Nivolumab_Monkey_Dose3","Nivolumab","32",3,14789.8874880672
"Nivolumab_Monkey_Dose3","Nivolumab","33",3,22057.2327740743
"Nivolumab_Monkey_Dose3","Nivolumab","34",3,15079.4859840573
"Nivolumab_Monkey_Dose3","Nivolumab","35",3,17275.7362935434
"Nivolumab_Monkey_Dose3","Nivolumab","36",3,19551.7428213187
"Nivolumab_Monkey_Dose3","Nivolumab","37",3,17497.9350941725
"Nivolumab_Monkey_Dose3","Nivolumab","38",3,16844.4913226424
"Nivolumab_Monkey_Dose3","Nivolumab","39",3,19392.375324314
"Nivolumab_Monkey_Dose3","Nivolumab","4",3,14597.2588360509
"Nivolumab_Monkey_Dose3","Nivolumab","40",3,14959.7889274312
"Nivolumab_Monkey_Dose3","Nivolumab","41",3,14106.4277084958
"Nivolumab_Monkey_Dose3","Nivolumab","42",3,22696.1727075869
"Nivolumab_Monkey_Dose3","Nivolumab","43",3,22312.3733532067
"Nivolumab_Monkey_Dose3","Nivolumab","44",3,11843.4630455171
"Nivolumab_Monkey_Dose3","Nivolumab","45",3,14461.9342719419
"Nivolumab_Monkey_Dose3","Nivolumab","46",3,16629.303303926
"Nivolumab_Monkey_Dose3","Nivolumab","47",3,19384.5643572742
"Nivolumab_Monkey_Dose3","Nivolumab","48",3,12264.0013965834
"Nivolumab_Monkey_Dose3","Nivolumab","49",3,23038.0652259626
"Nivolumab_Monkey_Dose3","Nivolumab","5",3,18716.0120649182
"Nivolumab_Monkey_Dose3","Nivolumab","50",3,20006.0897845885
"Nivolumab_Monkey_Dose3","Nivolumab","51",3,13821.7525474669
"Nivolumab_Monkey_Dose3","Nivolumab","52",3,13904.7814324962
"Nivolumab_Monkey_Dose3","Nivolumab","53",3,18641.4975094016
"Nivolumab_Monkey_Dose3","Nivolumab","54",3,14914.0147468581
"Nivolumab_Monkey_Dose3","Nivolumab","55",3,18246.1799614677
"Nivolumab_Monkey_Dose3","Nivolumab","56",3,19285.9316041569
"Nivolumab_Monkey_Dose3","Nivolumab","57",3,12663.6160462657
"Nivolumab_Monkey_Dose3","Nivolumab","58",3,17931.7446436373
"Nivolumab_Monkey_Dose3","Nivolumab","59",3,17831.1531683486
"Nivolumab_Monkey_Dose3","Nivolumab","6",3,22345.8784881782
"Nivolumab_Monkey_Dose3","Nivolumab","60",3,14454.0572617931
"Nivolumab_Monkey_Dose3","Nivolumab","61",3,15562.0289635619
"Nivolumab_Monkey_Dose3","Nivolumab","62",3,19531.9499053815
"Nivolumab_Monkey_Dose3","Nivolumab","63",3,20036.8997556598
"Nivolumab_Monkey_Dose3","Nivolumab","64",3,16826.6666758462
"Nivolumab_Monkey_Dose3","Nivolumab","65",3,20667.7474084876
"Nivolumab_Monkey_Dose3","Nivolumab","66",3,24277.2173465316
"Nivolumab_Monkey_Dose3","Nivolumab","67",3,20119.0503772838
"Nivolumab_Monkey_Dose3","Nivolumab","68",3,17975.3881072976
"Nivolumab_Monkey_Dose3","Nivolumab","69",3,17666.1330609163
"Nivolumab_Monkey_Dose3","Nivolumab","7",3,10378.7684358162
"Nivolumab_Monkey_Dose3","Nivolumab","70",3,14170.9137376417
"Nivolumab_Monkey_Dose3","Nivolumab","71",3,15341.1781160663
"Nivolumab_Monkey_Dose3","Nivolumab","72",3,14701.2826884094
"Nivolumab_Monkey_Dose3","Nivolumab","73",3,16061.7152816754
"Nivolumab_Monkey_Dose3","Nivolumab","74",3,19358.5309514674
"Nivolumab_Monkey_Dose3","Nivolumab","75",3,12947.0261058097
"Nivolumab_Monkey_Dose3","Nivolumab","76",3,13146.5057510216
"Nivolumab_Monkey_Dose3","Nivolumab","77",3,15881.5666444423
"Nivolumab_Monkey_Dose3","Nivolumab","78",3,16565.076873323
"Nivolumab_Monkey_Dose3","Nivolumab","79",3,11688.160410841
"Nivolumab_Monkey_Dose3","Nivolumab","8",3,17289.1979157358
"Nivolumab_Monkey_Dose3","Nivolumab","80",3,17098.2471926076
"Nivolumab_Monkey_Dose3","Nivolumab","81",3,18371.9803361448
"Nivolumab_Monkey_Dose3","Nivolumab","82",3,19272.6463931861
"Nivolumab_Monkey_Dose3","Nivolumab","83",3,15319.3708096043
"Nivolumab_Monkey_Dose3","Nivolumab","84",3,16327.1318240578
"Nivolumab_Monkey_Dose3","Nivolumab","85",3,18011.8047957024
"Nivolumab_Monkey_Dose3","Nivolumab","86",3,18682.5581117211
"Nivolumab_Monkey_Dose3","Nivolumab","87",3,15231.7050721391
"Nivolumab_Monkey_Dose3","Nivolumab","88",3,19403.2171369581
"Nivolumab_Monkey_Dose3","Nivolumab","89",3,18313.1931201511
"Nivolumab_Monkey_Dose3","Nivolumab","9",3,18076.7571447376
"Nivolumab_Monkey_Dose3","Nivolumab","90",3,15382.4709187832
"Nivolumab_Monkey_Dose3","Nivolumab","91",3,20279.9766960046
"Nivolumab_Monkey_Dose3","Nivolumab","92",3,15097.8780883882
"Nivolumab_Monkey_Dose3","Nivolumab","93",3,8887.43309647122
"Nivolumab_Monkey_Dose3","Nivolumab","94",3,20744.9190410609
"Nivolumab_Monkey_Dose3","Nivolumab","95",3,16462.374165163
"Nivolumab_Monkey_Dose3","Nivolumab","96",3,18331.4204579511
"Nivolumab_Monkey_Dose3","Nivolumab","97",3,17748.0249697605
"Nivolumab_Monkey_Dose3","Nivolumab","98",3,20006.8513563597
"Nivolumab_Monkey_Dose3","Nivolumab","99",3,16709.7125926353
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","1",0.3,1151.2349476699
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","10",0.3,1287.84642987334
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","100",0.3,1051.97871797547
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","11",0.3,1672.56508984737
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","12",0.3,1377.08882767592
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","13",0.3,1299.12400611656
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","14",0.3,1607.16105460311
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","15",0.3,1215.16699111499
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","16",0.3,1070.10640944293
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","17",0.3,1209.09235028041
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","18",0.3,999.908823619572
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","19",0.3,1071.06435484101
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","2",0.3,1350.6597807395
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","20",0.3,1265.45915452522
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","21",0.3,1870.31674960991
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","22",0.3,1045.49867831854
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","23",0.3,1525.73157952365
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","24",0.3,898.74349488974
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","25",0.3,2127.66981536994
"Pembrolizumab_Monkey_Dose0.3","Pembrolizumab","26",0.3,1360.46788814356
